id,retailer,fascia,store_name,add_one,add_two,town,suburb,postcode,long_wgs,lat_wgs,bng_e,bng_n,pqi,open_date,size_band,county
1010018997,The Co-operative Group,The Co-operative Food,Co-op Hackney Manor House Station,Green Lanes,,London,Manor House,N4 2LX,-0.0958719611562931,51.570335028131616,532062.2330800707,187435.85041925003,Rooftop,20219999.0,"< 3,013 ft2 (280m2)",Greater London
1010010608,Tesco,Tesco Express,Tesco Hornsey Express,350 Hornsey Road,,London,Holloway,N19 4EB,-0.1188694069118624,51.56354776255325,530487.9415082247,186639.8282296868,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010010807,Iceland,Iceland,Iceland Stoke Newington,142-146 High Street,,London,Stoke Newington,N16 7JL,-0.0735063038957195,51.56095881300216,533639.6215163311,186433.7782347156,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010002413,Morrisons,Morrisons,Morrisons Stoke Newington London,47-49 Stamford Hill,,London,Stoke Newington,N16 5SR,-0.0737642035687645,51.5666752727371,533605.0015162141,187068.99823700465,Rooftop,,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)",Greater London
1010002011,Marks and Spencer,Marks and Spencer Simply Food,M&S Crouch End SF,The Exchange,71 Crouch End Hill,London,Crouch End,N8 8DB,-0.1247493004621962,51.57732361819335,530041.1215069966,188161.29823451955,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010024575,Tesco,Tesco Express,Tesco Woodberry Down Express,"Unit 1A Darter House, Seven Sisters Road",,London,Stamford Hill,N4 2XE,-0.0885129928702655,51.57297782782248,532564.5209453342,187743.0453935121,Third Party,20250807.0,"< 3,013 ft2 (280m2)",Greater London
1010005294,Tesco,Tesco Express,Tesco Crouch End Express,25 The Broadway,Crouch End,London,Crouch End,N8 8DU,-0.1239898859785557,51.57916636728548,530088.4826041328,188367.57015452447,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010019531,Marks and Spencer,Marks and Spencer Foodhall,M&S Foodhall Finsbury Park,6 City North Place,,London,Finsbury Park,N4 3FU,-0.1075469762006102,51.56466256051811,531269.487662345,186784.04507520387,Rooftop,20220216.0,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010021895,Sainsburys,Sainsburys Local,Sainsburys Crouch End -The Broadway Local,21-23 The Broadway,,London,Crouch End,N8 8DU,-0.1239971121771386,51.57906560196081,530088.2694418567,188356.35174180343,Rooftop,20231299.0,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010006526,Waitrose,Little Waitrose,Little Waitrose Crouch End,35-39 The Broadway,Crouch End,London,Crouch End,N8 8DU,-0.1241691374485988,51.57949285316584,530075.1315070717,188403.5582354896,Rooftop,20091008.0,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010024683,Asda,Asda Express,Asda Finsbury Park Station Express,"Unit 6-8, Station Place",,London,Finsbury Park,N4 2DH,-0.1059414,51.5645362,531381.1307838312,186772.87417454808,Third Party,20251022.0,"< 3,013 ft2 (280m2)",Greater London
1010018645,The Co-operative Group,The Co-operative Food,Co-op Food Highgate - Archway Road,191 - 201 Archway Road,,London,Highgate,N6 5BA,-0.1414975840303346,51.57372638571124,528890.818776945,187731.639168607,Rooftop,20200799.0,"< 3,013 ft2 (280m2)",Greater London
1010005287,Tesco,Tesco Express,Tesco Highgate Express,32-34 Highgate Street,Highgate,London,Highgate,N6 5JG,-0.1465324576827155,51.57066765592302,528550.5515031819,187382.63822888257,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010003663,Sainsburys,Sainsburys Local,Sainsburys Finsbury Park Blackstock Road Local,29-31 Blackstock Road,,London,Brownswood Park,N4 2JF,-0.1029455648052441,51.564052602895856,531590.1615110587,186724.47823203207,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010004886,Tesco,Tesco Express,Tesco Hackney Upper Clapton Express,87 Upper Clapton Road,Hackney,London,Upper Clapton,E5 9BU,-0.0591880342482705,51.56360692777823,534624.2515188354,186754.49823770643,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010016110,Tesco,Tesco Express,Tesco Denmark Hill,125 Denmark Hill,,London,Denmark Hill,SE5 5EJ,-0.0904226629795469,51.46688353910296,532740.0730404436,175941.5746250755,Rooftop,20200199.0,"< 3,013 ft2 (280m2)",Greater London
1010003806,Sainsburys,Sainsburys Local,Sainsburys London East Dulwich Local,357-361 Lordship Lane,,London,East Dulwich,SE22 8JJ,-0.0750603413675307,51.4500549230342,533856.2715173002,174098.13818956155,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010016177,Lidl,Lidl,Lidl Old Kent Road,Old Kent Road 760,,London,Peckham,SE15 1NJ,-0.0583374110119098,51.479809944948464,534930.4789093663,177437.61643870408,Rooftop,20200220.0,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010010120,The Co-operative Group,The Co-operative Food,Co-op Dulwich - Lordship Lane,56-62 Lordship Lane,,London,East Dulwich,SE22 8HJ,-0.0753298173545314,51.45874563096815,533812.1515171648,175064.06819303142,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010002531,Morrisons,Morrisons,Morrisons Peckham London,Aylesham Centre,Rye Lane,London,Peckham,SE15 5EW,-0.0682538820718775,51.47296291212417,534262.0015182693,176657.99819972948,Rooftop,,"30,138 ft2 > (2,800 m2)",Greater London
1010002534,Morrisons,Morrisons,Morrisons Camberwell London,Butterfly Walk,Camberwell,London,Camberwell,SE5 8RW,-0.0919995964520974,51.47293807889712,532613.0015140637,176611.99819650402,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010015559,Lidl,Lidl,Lidl Denmark Hill,55-60 Denmark Hill ,,London,Camberwell,SE5 8RZ,-0.0934977597857412,51.47270645670258,532509.628761767,176583.5312119649,Rooftop,20191128.0,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010019000,The Co-operative Group,The Co-operative Food,Co-op Nunhead - Evelina Road,88-96 Evelina Road,,London,Nunhead,SE15 3HL,-0.0561100646396418,51.46666997369334,535123.9301566081,175980.5319316503,Rooftop,20210122.0,"< 3,013 ft2 (280m2)",Greater London
1010005614,Tesco,Tesco Express,Tesco Camberwell New Rd Express,316-322 Camberwell New Road,Camberwell,London,Camberwell,SE5 0RW,-0.0950605052889296,51.47454474117412,532395.7815135033,176785.12819673633,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010001281,Budgens,Budgens,Budgens Honor Oak Park London,400-406 Brockley Road,Crofton Park,London,Honor Oak Park,SE4 2DH,-0.0383479380196761,51.45363125265676,536396.4615237404,174563.50819598668,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010008536,The Co-operative Group,The Co-operative Food,Co-op Hilton House,100 St Norbert Road,Brockley,London,Brockley,SE4 2BN,-0.0438760088975303,51.45879854793492,535997.0450227159,175127.84599731996,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010022047,Morrisons,Morrisons Daily,Morrisons Daily Blackheath Tranquil Vale,20 Tranquil Vale,,London,Blackheath,SE3 0AX,0.0091271930647153,51.46605142803408,539656.9481688155,176034.0522367076,Rooftop,20249999.0,"< 3,013 ft2 (280m2)",Greater London
1010023379,Sainsburys,Sainsburys Local,Sainsburys Lewisham - Lee High Road Local,"152a Lee High Rd, London",,London,Lewisham,SE13 5PB,-0.0035010974704774,51.45914290536175,538800.7712542155,175241.82854083955,Rooftop,20240899.0,"< 3,013 ft2 (280m2)",Greater London
1010003984,Sainsburys,Sainsburys Local,Sainsburys Holborn Local,129-133 Kingsway,,London,Holborn,WC2B 6NH,-0.1206119672343947,51.517453465010966,530498.8515084764,181510.8582106832,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010013740,The Co-operative Group,The Co-operative Food,Co-op Grays Inn Road,39-45 Grays Inn Road,,London,Holborn,WC1X 8PR,-0.1138750275840139,51.52179977282207,530953.8015096271,182006.20821334847,Rooftop,20169999.0,"< 3,013 ft2 (280m2)",Greater London
1010023485,Lidl,Lidl,Lidl London Hoxton Street,Hoxton Street,,London,Hoxton,N1 5LG,-0.08027,51.53287,533252.7850925624,183297.8785774932,Rooftop,20241128.0,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010020454,Waitrose,Little Waitrose Shell,Little Waitrose Shell Holloway,104-116 Holloway Road,,London,Highbury,N7 8JE,-0.108712987462317,51.55025299542789,531230.1110260403,185179.55317578843,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010020820,The Southern Co-operative,The Co-operative Food,Co-op Angel Islington,47-49 Packington Street,,London,Islington,N1 7FZ,-0.0963159228085902,51.53616916689719,532130.355367961,183635.67761494336,Rooftop,20239999.0,"< 3,013 ft2 (280m2)",Greater London
1010005279,Tesco,Tesco Express,Tesco Islington Express,25-29 Islington Green,Islington,London,Angel,N1 8DU,-0.1022975509904404,51.535989120321766,531716.0415115205,183604.8782206824,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010012694,Waitrose,Waitrose,Waitrose Kings Cross,1 Wharf Road,,London,King's Cross,N1C 4BZ,-0.1235028562078164,51.5360947792462,530245.1179382561,183578.6939738257,Rooftop,20150924.0,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)",Greater London
1010005276,Tesco,Tesco Express,Tesco East Rd Shoreditch Express,100 East Road,Shoreditch,London,Hoxton,N1 6AA,-0.0864406972044208,51.529919380212,532833.3915144122,182958.5482203505,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010006702,Waitrose,Waitrose,Waitrose Islington,21 Liverpool Road,Islington,London,Angel,N1 9EN,-0.1074157716439007,51.53390811724619,531367.0715106339,183364.26821915148,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010009648,The Co-operative Group,The Co-operative Food PFS,Co-op Petrol The Angel,257 City Road,,London,Hoxton,EC1V 1JQ,-0.0947261284734618,51.52929290284491,532260.5228129476,182873.8840189757,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010003490,Sainsburys,Sainsburys Local,Sainsburys London Clerkenwell Road Local,Jameson House,146-148 Clerkenwell Road,London,Clerkenwell,EC1R 5DG,-0.1098341888506635,51.52215341806159,531233.1115103429,182052.76821404457,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010003492,Sainsburys,Sainsburys Local,Sainsburys London City Road Local,91 City Road,,London,Shoreditch,EC1Y 1BD,-0.0873857018471226,51.524853462725055,532782.5715143039,182393.4882181614,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010004899,Tesco,Tesco Express,Tesco Farringdon Rd Express,43-45 Farringdon Road,Clerkenwell,London,Clerkenwell,EC1M 3JB,-0.1061306698097844,51.52020173933677,531495.6515110255,181842.3782137473,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010004901,Tesco,Tesco Express,Tesco Clerkenwell Express,Brewnhouse Yard,St John Street,London,Clerkenwell,EC1V 4DU,-0.1025476853262524,51.523912874748206,531733.5215116197,182261.50821574096,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010004902,Tesco,Tesco Express,Tesco City Rd Express,1-23 City Road,,London,Shoreditch,EC1Y 1AG,-0.0868734413252644,51.5227811377104,532824.1315144191,182163.96821739164,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010018561,Marks and Spencer,Marks and Spencer Simply Food,M&S Old Street SF,201 Old St,,London,Old Street,EC1V 9QN,-0.0899691642697133,51.525636434570735,532601.0881572005,182475.87587021728,Rooftop,20200115.0,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010001414,Marks and Spencer,Marks and Spencer,M&S Finsbury Pavement,70 Finsbury Pavement,Moorgate,London,Shoreditch,EC2A 1SA,-0.0871163478090223,51.51951639453335,532816.7715144141,181800.4782160303,Rooftop,,"30,138 ft2 > (2,800 m2)",Greater London
1010019199,The Co-operative Group,The Co-operative Food,Co-op Turnmill St Farringdon,94-96 Turnmill Street,,London,Clerkenwell,EC1M 5QP,-0.1044963900020525,51.52056312807293,531607.9895712018,181885.50151427952,Rooftop,20210909.0,"< 3,013 ft2 (280m2)",Greater London
1010009218,The Co-operative Group,The Co-operative Food,Co-op Dalston Square - London,Dalston Square,Dalston Lane,London,Kingsland,E8 3FT,-0.0746978989277998,51.54609345218064,533600.5430163026,184778.52402850188,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010024596,Aldi,Aldi Local,"Aldi 132 Commercial Street, London",132 Commercial Street,,London,Spitalfields,E1 6NF,-0.0752388115071949,51.52131980071662,533635.5168858913,182022.6300357105,Rooftop,20251030.0,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010004895,Tesco,Tesco Express,Tesco Hackney Express,284-288 Kingsland Road,Hackney,London,De Beauvoir Town,E8 4DN,-0.0763716254053156,51.538314430488064,533507.2415160993,183910.418225113,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010003478,Sainsburys,Sainsburys Local,Sainsburys London Bell Lane Local,31 Bell Lane,,London,Spitalfields,E1 7HS,-0.076344862681734,51.51775357977095,533569.2115163449,181624.0382167725,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010002933,Sainsburys,Sainsburys,Sainsburys Dalston,25 Dalston Cross Shopping Centre,,London,Kingsland,E8 2LX,-0.0733150322990907,51.54760374544249,533692.0015165292,184948.99822930503,Rooftop,,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)",Greater London
1010019324,Aldi,Aldi Local,Aldi Local Kingsland Shopping Centre,Unit 3 - 5 Kingsland Shopping Centre ,,London,Kingsland,E8 2LX,-0.0752215756156837,51.54769099125711,533559.5587070258,184955.22012377984,Rooftop,20211014.0,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010003888,Sainsburys,Sainsburys Local,Sainsburys Lambeth Vauxhall Station Local,7-11 South Lambeth Place,,London,Vauxhall,SW8 1SP,-0.1237357342242248,51.48565414061804,530372.7715082807,177969.10819734947,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010006540,Waitrose,Little Waitrose,Little Waitrose Vauxhall,3 Bond Way,Vauxhall,London,Vauxhall,SW8 1SJ,-0.1239327807813928,51.48526440822117,530360.2015082496,177925.41819716728,Rooftop,20130405.0,"< 3,013 ft2 (280m2)",Greater London
1010005599,Tesco,Tesco Express,Tesco Waterloo Baylis Express,100 Baylis Road,Witcombe,London,Waterloo,SE1 7AA,-0.1119766313008597,51.49972032489691,531148.8415102197,179554.2982046416,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010010587,Sainsburys,Sainsburys Local,Sainsburys Southwark Tower Bridge Road Local,1 Tower Bridge,,London,London Bridge,SE1 2HZ,-0.0773946044188456,51.50303975097264,533539.3663741515,179985.90607754578,Rooftop,20159999.0,"< 3,013 ft2 (280m2)",Greater London
1010015227,Tesco,Tesco Express,Tesco Blackfriars Circus Express,Unit 1 Blackfriars Circus,,London,Southwark,SE1 8EQ,-0.1043184648741036,51.50024286735438,531678.8648115769,179626.1446058891,Rooftop,20179999.0,"< 3,013 ft2 (280m2)",Greater London
1010005591,Tesco,Tesco Express,Tesco Borough Long Ln Express,34 Long Lane,Tabard Square,London,The Borough,SE1 4AU,-0.0912289961838606,51.500918330757926,532585.3915138958,179724.86820793385,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010013760,The Co-operative Group,The Co-operative Food,Co-op Sumner Street,Unit D Ground Floor,3 Sumner Street,London,Southwark,SE1 9RE,-0.1009930528446761,51.50628092023047,531892.2468120998,180303.5768087924,Rooftop,20169999.0,"< 3,013 ft2 (280m2)",Greater London
1010005585,Tesco,Tesco Express,Tesco Great Suffolk St Express,Unit 1 Great Suffolk Street,Southwark,London,Southwark,SE1 0NZ,-0.1012483894460791,51.50487907982368,531878.5715120705,180147.22820818832,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010002123,Marks and Spencer,Marks and Spencer Travel SF,M&S Waterloo Rail SF,Waterloo Road,,London,Waterloo,SE1 8SW,-0.1128720546552306,51.50241951323226,531078.9542891417,179852.85362556763,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010010622,Tesco,Tesco Express,Tesco Southwark The Cut Express,3-11 The Cut,,London,Southwark,SE1 8JZ,-0.1050653472959648,51.50345416466506,531617.7815114079,179981.90820709086,Rooftop,20159999.0,"< 3,013 ft2 (280m2)",Greater London
1010008240,The Co-operative Group,The Co-operative Food,Co-op Southwark - Southwark Bridge Road,136 Southwark Bridge Road,,London,Southwark,SE1 0DG,-0.0993224104049093,51.50048438558292,532024.9229124626,179661.99460666522,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010015525,Marks and Spencer,Marks and Spencer Foodhall,M&S Southbank Place,Unit 1C B1 Southbank Place,York Road,London,Waterloo,SE1 7ND,-0.1161469012703851,51.503037771555725,530849.9016067653,179915.75099621352,Rooftop,20181128.0,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010002044,Marks and Spencer,Marks and Spencer Simply Food,M&S The More SF,Unit C The More,London Bridge,London,London Bridge,SE1 2DA,-0.0829287298766041,51.50513355410088,533149.1915153213,180208.6682107651,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010002532,Morrisons,Morrisons,Morrisons Walworth London,264 Walworth Road,Southwark,London,Walworth,SE17 1JE,-0.0959275929721722,51.48753398191353,532298.0015132095,178227.99820187868,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010024686,Asda,Asda Express,Asda Tower Bridge Road Express,153 Tower Bridge Road,,London,The Borough,SE1 3LW,-0.079266593,51.49906295,533421.0526984297,179540.26435794827,Third Party,20251020.0,"< 3,013 ft2 (280m2)",Greater London
1010024297,Marks and Spencer,Marks and Spencer Simply Food,M&S Southampton St Covent Garden,"Southampton St Covent Garden, 8 Southampton St",,London,Covent Garden,WC2E 7HA,-0.1217316554448284,51.51085659071441,530435.695430521,180774.46857963165,Rooftop,20240699.0,"< 3,013 ft2 (280m2)",Greater London
1010019154,Tesco,Tesco Express,Tesco Covent Garden Endell Street Express,15 Endell Street,,London,Covent Garden,WC2H 9HJ,-0.1244887266962515,51.51434112057164,530238.7525747283,181157.85392907268,Rooftop,20210618.0,"< 3,013 ft2 (280m2)",Greater London
1010003497,Sainsburys,Sainsburys Local,Sainsburys London Paternoster Square Local,10 Paternoster Square,,London,St Pauls,EC4M 7DX,-0.0990594529272473,51.51495359482163,532001.3815123448,181271.48821257064,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010014860,Marks and Spencer,Marks and Spencer Foodhall,M&S Bishopsgate Foodhall,15 Bishopgate,,London,Moorgate,EC2N 3NW,-0.0834954274737867,51.514837665331214,533081.6043151106,181286.76281462272,Rooftop,20179999.0,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010020769,Tesco,Tesco Express,Tesco Church Road Express,149 Church Road,,London,Barnes,SW13 9HS,-0.2396391088190539,51.47558349682718,522352.6701531811,176649.35049857455,Rooftop,20230299.0,"< 3,013 ft2 (280m2)",Greater London
1010015648,The Co-operative Group,The Co-operative Food,Co-op London - America Square,109 Minories,,London,Aldgate,EC3N 2LU,-0.0753976910530543,51.5109801229633,533654.7349652483,180872.5388948616,Rooftop,20199999.0,"< 3,013 ft2 (280m2)",Greater London
1010006386,Tesco,Tesco Express,Tesco Monument Express,6 Eastcheap,Eastcheap,London,Aldgate,EC3M 1AE,-0.0850376537908211,51.51057551572971,532987.0015148858,180809.99821268232,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010006385,Tesco,Tesco Express,Tesco Bank Express Express,80b Cheapside,,London,Mansion House,EC2V 6EE,-0.091677473674256,51.5134939171848,532517.8015136739,181122.4982129725,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010002094,Marks and Spencer,Marks and Spencer Travel SF,M&S Cannon St Rail SF,Cannon Street Station,,London,Bank,EC4N 6AP,-0.0902557493319989,51.51137712692452,532622.5915139504,180889.6782123049,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010003494,Sainsburys,Sainsburys Local,Sainsburys London Cornhill Local,61 Cornhill,,London,Bank,EC3V 3PL,-0.0844006896305576,51.51355370569472,533022.5315149649,181142.3382139792,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010010383,The Co-operative Group,The Co-operative Food,Co-op London - St Pauls,5 Cheapside,St Pauls,London,St Pauls,EC2V 6AA,-0.0973879910735094,51.51466714745016,532118.1815126452,181242.64821268187,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010003479,Sainsburys,Sainsburys Local,Sainsburys Tower Hamlets Mansell Street Local,23 Mansell Street,,London,Aldgate,E1 8AA,-0.0731058928702784,51.5133536684521,533806.8115169695,181140.66821542947,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010001591,Marks and Spencer,Marks and Spencer,M&S Brixton Rd,446 Brixton Road,,London,Brixton,SW9 8ED,-0.11516462685194,51.4633824136902,531031.601510047,175507.7181894972,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010005766,Tesco,Tesco Express,Tesco Clapham Oval Express,131-143 Clapham Road,Lambeth,London,Stockwell,SW99 0HP,-0.1180954893091063,51.475998891979735,530791.9615093912,176905.46819420153,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010006099,Tesco,Tesco Express Esso,Tesco Stockwell Esso Express,330 Brixton Road,Stockwell,London,Stockwell,SW9 7AA,-0.1132255609864976,51.46872646223031,531150.981510336,176105.45819192147,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010022668,Asda,Asda Express,Asda Clapham Express Petrol,474-488 Wandsworth Road,,London,Clapham,SW8 3LT,-0.142586513,51.46903652,529110.871204457,176087.80386471382,Rooftop,20249999.0,"< 3,013 ft2 (280m2)",Greater London
1010003876,Sainsburys,Sainsburys Local,Sainsburys Brixton Hill Local,266-270 Brixton Hill,,London,Streatham Hill,SW2 1HP,-0.1245215008445849,51.44695496092232,530428.4315085503,173664.25818158803,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010003877,Sainsburys,Sainsburys Local,Sainsburys Brixton Lambert Road Local,76 Brixton Hill,,London,Brixton,SW2 1QW,-0.1195385412133571,51.455354809798045,530750.7015093522,174607.2181856514,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010003890,Sainsburys,Sainsburys Local,Sainsburys Lambeth Brixton Road Local,379 Brixton Road,,London,Brixton,SW9 7DE,-0.1139967328096069,51.4643546169561,531109.9415102447,175617.91819004423,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010003892,Sainsburys,Sainsburys Local,Sainsburys Stockwell Clapham Road Local,314-318 Clapham Road,,London,Stockwell,SW9 9AE,-0.1252186339823144,51.47045244392791,530313.1015081811,176275.99819099373,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010023441,Marks and Spencer,Marks and Spencer Clothing,M&S Battersea Clothing,Unit G-016 Battersea Power Station,,London,Nine Elms,SW11 8BU,-0.1440917141809024,51.4815848517778,528970.960750365,177480.56667920668,Rooftop,20241202.0,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
1010012751,Sainsburys,Sainsburys Local,Sainsburys Stockwell Station Local,2A-2D Binfield Road,,London,South Lambeth,SW4 6TA,-0.1225170776808541,51.4727590670544,530494.151508638,176537.3081922913,Rooftop,20159999.0,"< 3,013 ft2 (280m2)",Greater London
1010003891,Sainsburys,Sainsburys Local,Sainsburys Brixton Station Local,425 Brixton Road,,London,Brixton,SW9 8HE,-0.1147977677962188,51.46275458660553,531058.8815101191,175438.55818929133,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010006538,Waitrose,Little Waitrose,Little Waitrose Clapham Common,5 The Pavement,Clapham Common,London,Clapham,SW4 0HY,-0.1387679961766279,51.46197060828164,529396.0515058532,175308.78818571492,Rooftop,20130122.0,"< 3,013 ft2 (280m2)",Greater London
1010003264,Sainsburys,Sainsburys,Sainsburys Balham,147-151 Balham High Road,,London,Balham,SW12 9AU,-0.1515303933048579,51.44390392146189,528560.2215037599,173277.2681766713,Rooftop,,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)",Greater London
1010010520,Sainsburys,Sainsburys,Sainsburys Clapham Common,133 Clapham High Street,,London,Clapham,SW4 7SL,-0.1357246952539641,51.46209104562707,529607.1115063954,175327.55818617903,Rooftop,20159999.0,"30,138 ft2 > (2,800 m2)",Greater London
1010009935,The Co-operative Group,The Co-operative Food,Co-op Streatham,176 - 178 Sternhold Avenue,Streatham,London,Streatham Hill,SW2 4RU,-0.1269171324696528,51.43850189337543,530286.0015082086,172719.99817784422,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010015770,The Co-operative Group,The Co-operative Food,Co-op Wandsworth - Lavender Hill,47-53 Lavender Hill,,London,Clapham Junction,SW11 5NQ,-0.1531582995368574,51.465922229727965,528385.3554604354,175722.91412247578,Rooftop,20199999.0,"< 3,013 ft2 (280m2)",Greater London
1010019077,Tesco,Tesco Express,Tesco Prince of Wales Drive Express,3A Palmer Road,,London,Nine Elms,SW11 4FA,-0.1463627880575425,51.47827482322936,528822.5884230075,177108.48606693174,Rooftop,20210399.0,"< 3,013 ft2 (280m2)",Greater London
1010014159,Sainsburys,Sainsburys Local,Sainsburys Battersea Riverlight Local,Tideway Industrial Estate,,London,Nine Elms,SW8 5BP,-0.1385401720367313,51.481500377394845,529356.6686056831,177480.9585936569,Rooftop,20179999.0,"< 3,013 ft2 (280m2)",Greater London
1010003853,Sainsburys,Sainsburys Local,Sainsburys Balham Nightingale Lane Local,39 Nightingale Lane,,London,Balham,SW12 8SY,-0.1528808370965476,51.45175478088124,528444.3615034372,174147.9381796621,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010005863,Tesco,Tesco Express,Tesco Hammersmith King St Express,327-343 King Street,Hammersmith,London,Ravenscourt Park,W6 9NH,-0.2416584244737386,51.49327869165636,522165.1814869759,178613.76818445435,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010023645,Sainsburys,Sainsburys Local,Sainsburys Greenwich Peninsula Mitre Passage Local,"4-6 Green Place, Greenwich Peninsula",,London,Greenwich Peninsula,SE10 0PE,0.0064744576968534,51.50049931603813,539367.7087134656,179859.64094862266,Rooftop,20259999.0,"< 3,013 ft2 (280m2)",Greater London
1010005596,Tesco,Tesco Express,Tesco Marine Wharf Express,Sirius Building,Surrey Quays,London,Rotherhithe,SE16 7UD,-0.0379774700278613,51.49215043424541,536307.4223185366,178847.58943655918,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010005619,Tesco,Tesco Express,Tesco Deptford High St Express,20-22 Deptford High Street,Deptford,London,Deptford Bridge,SE8 4AF,-0.0257721358064121,51.47553194583159,537204.5215257304,177022.36820651573,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010005618,Tesco,Tesco Express,Tesco Greenwich Creek Rd Express,Creek Road,Deptford,London,Deptford,SE8 3BN,-0.0220801907041749,51.48068440514385,537445.4215263258,177602.24820909312,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010005581,Tesco,Tesco Express,Tesco Greenwich Peninsula Express,205 Peninsula Square,Greenwich,London,Greenwich Peninsula,SE10 0ES,0.0060586375866976,51.500757661495086,539338.0615310463,179887.57822098857,Rooftop,,"< 3,013 ft2 (280m2)",Greater London
1010010920,Iceland,Iceland,Iceland Trafalgar Road,Trafalgar Road,,London,Greenwich,SE10 9ER,0.0063574707017243,51.48535091647207,539405.7615312609,178174.89821481664,Rooftop,,"3,013 < 15,069 ft2 (280 < 1,400 m2)",Greater London
