GLUID,Retailer,Fascia,StoreName,Add1,Add2,Town,Locality,Postcode,LongWGS84,LatWGS84,EastingBNG,NorthingBNG,PQIflag,OpenDate
1010007456,Lidl,Lidl,Lidl Hayes,482 Uxbridge Road,,London,Wood End,UB40SB,-0.409639,51.5189,510441.22,181202.93,1,
1010007457,Lidl,Lidl,Lidl Greenford,309 Macmillan Court,Ruislip Road East,London,Greenford,UB69FH,-0.350666,51.5271,514512.03,182208.72,1,
1010007458,Lidl,Lidl,Lidl West Ealing,63-65 Broadway,,London,Northfields,W130SA,-0.324372,51.5099,516379.86,180331.38,1,
1010007459,Lidl,Lidl,Lidl Hanwell,"Unit 1, 90-94 Uxbridge Road",,London,Hanwell,W73SU,-0.336112,51.508,515569.91,180105.31,1,
1010007491,Waitrose,Little Waitrose,Little Waitrose Portman Square,12 Baker Street,,London,Marylebone,W1U3AA,-0.154725,51.5167,528132.72,181373.05,1,
1010007492,Waitrose,Little Waitrose,Little Waitrose West Hampstead,319 West End Lane,,London,West Hampstead,NW61RN,-0.192811,51.5517,525394.28,185193.64,1,
1010007503,Morrisons,Morrisons Local,Croydon Lansdowne Road M Local,6/6A Lansdowne Road,,London,Croydon,CR02BX,-0.095978,51.3766,532613.64,165895.42,1,
1010007505,Morrisons,Morrisons Local,"Lambeth, Morrisons M Local",Ground Floor Unit 2 Cromwell Road,Myatts Field,London,Stockwell,SW96SE,-0.105857,51.4764,531639.29,176973.52,1,
1010007524,Costco,Costco,Costco Chingford,1 Shadbolt Avenue,Off Harbet Road,London,South Chingford,E48GP,-0.031661,51.6092,536394.04,191876.76,1,
1010007526,Costco,Costco,Costco Croydon,Imperial Way,,London,Waddon,CR04RR,-0.117672,51.3539,531168.75,163330.58,1,
1010007533,Costco,Costco,Costco Hayes,Western International Park,Hayes Road,London,North Hyde,UB25XX,-0.402681,51.4969,510977.26,178770.43,1,
1010007552,Makro,Makro,Makro Croydon,Beddington Farm Road,,London,Beddington,CR04UQ,-0.123674,51.3748,530691.15,165652.7,1,
1010007554,Makro,Makro,Makro Enfield,Stockingswater Lane,,London,Brimsdown,EN37XA,-0.024501,51.6547,536752.81,196955.04,1,
1010007566,Makro,Makro,Makro Park Royal,Atlas Road,,London,North Acton,NW106DD,-0.252899,51.5291,521288.53,182580.91,1,
1010007571,Makro,Makro,Makro Charlton,Anchor & Hope Lane,,London,Charlton,SE77RZ,0.029419,51.4886,540995.15,178584.68,1,
1010007594,Budgens,Budgens,Sudbury,959-963 Harrow Gardens,,London,Sudbury,HA02SF,-0.328093,51.5593,515996.15,185818.99,1,
1010007623,The Co-operative Group,The Co-operative Food,Addiscombe,311 Lower Addiscombe Road,Addiscombe,London,Addiscombe,CR07AF,-0.069926,51.382,534410.73,166547.87,1,
1010007736,The Co-operative Group,The Co-operative Food,Greenwich High Road,245-247 Greenwich High Road,,London,Greenwich,SE108NB,-0.010811,51.4788,538232.0,177417.0,2,
1010007757,The Co-operative Group,The Co-operative Food,Archway,11/19 Junction Road,Archway,London,Upper Holloway,N195QT,-0.134441,51.565,529403.0,186780.0,2,
1010007865,The Co-operative Group,The Co-operative Food,Poplar,57-73 Chrisp Street,,London,Poplar,E146LP,-0.014802,51.5132,537851.0,181239.0,2,
1010007907,The Co-operative Group,The Co-operative Food,Bromley Common,2 Chatterton Road,Bromley Common,London,Widmore,BR29QN,0.034057,51.3931,541612.0,167976.0,2,
1010007917,The Co-operative Group,The Co-operative Food PFS,Petrol St Kathrines,77-101 The Highway,,London,Wapping,E1W2BN,-0.064454,51.5095,534417.0,180729.0,2,
1010007918,The Co-operative Group,The Co-operative Food PFS,Petrol Bow Road,127-131 Bow Road,,London,Bow,E32AN,-0.023587,51.528,537197.0,182868.0,2,
1010008001,The Co-operative Group,The Co-operative Food,Forestdale,Featherbed Lane,,London,Forestdale,CR09AS,-0.038033,51.3508,536722.76,163139.39,1,
1010008037,The Co-operative Group,The Co-operative Food,Forest Hill,1 Waldran Park Road,Forest Hill,London,Forest Hill,SE232PW,-0.050601,51.4403,535583.0,173065.0,2,
1010008055,The Co-operative Group,The Co-operative Food,St Pauls Cray,99 Cotmandene Cres,St Pauls Cray,Orpington,St Paul's Cray,BR52RB,0.105614,51.404,546555.0,169332.0,2,
1010008056,The Co-operative Group,The Co-operative Food,Carlton Parade,12/14 Carlton Parade,,Orpington,Central Orpington,BR60JB,0.107499,51.3825,546755.0,166939.0,2,
1010008057,The Co-operative Group,The Co-operative Food,Orpington,2-3 Crescent Way,,Orpington,Farnborough,BR69LP,0.088545,51.3608,545505.0,164486.0,2,
1010008066,The Co-operative Group,The Co-operative Food,Battersea,27-37 Battersea Bridge Road,,London,Battersea,SW113BA,-0.170349,51.4792,527153.0,177174.0,2,
1010008073,The Co-operative Group,The Co-operative Food,Arthur Road - Wimbledon,177-187 Arthur Road,Wimbledon Park,London,Wimbledon Park,SW198AE,-0.197915,51.4349,525360.0,172207.0,2,
1010008077,The Co-operative Group,The Co-operative Food,Harold Wood,15 Station Road,Harold Wood,London,Harold Wood,RM30BP,0.233145,51.5934,554782.0,190648.0,2,
1010008078,The Co-operative Group,The Co-operative Food,Harold Hill,8 Farnham Road,Harold Hill,London,Harold Hill,RM38DX,0.218304,51.6065,553709.78,192078.24,1,
1010008103,The Co-operative Group,The Co-operative Food,Mitcham,180-184 Streatham Road,,London,Mitcham,CR42AF,-0.152631,51.4169,528558.0,170280.0,2,
1010008107,The Co-operative Group,The Co-operative Food,Rose Lane,101/107 Rose Lane,Marks Gate East,London,Chadwell Heath,RM65NR,0.13617,51.584,548096.0,189406.0,2,
1010008108,The Co-operative Group,The Co-operative Food,Roehampton,1 Danebury Avenue,Alton Estate,London,Roehampton,SW154DG,-0.240939,51.4494,522331.0,173741.0,2,
1010008123,The Co-operative Group,The Co-operative Food,Kings Road,175/177 Kings Road,,London,Kingston Upon Thames,KT25JG,-0.295651,51.419,518608.0,170275.0,2,
1010008124,The Co-operative Group,The Co-operative Food,Thornton Heath,26-28 Green Lane,,London,Norbury,CR78BB,-0.105858,51.4086,531834.0,169440.0,2,
1010008125,The Co-operative Group,The Co-operative Food,Bellingham,38-40 Randlesdown Road,Bellingham,London,Bellingham,SE63BT,-0.021156,51.4324,537653.0,172243.01,2,
1010008146,The Co-operative Group,The Co-operative Food,Abbey Wood,103-116 McLeod Road,,London,Abbey Wood,SE20BS,0.113584,51.4873,546842.0,178609.0,2,
1010008171,The Co-operative Group,The Co-operative Food,Wimbledon Chase,276-288 Kingston Road,Wimbledon Chase,London,Wimbledon Chase,SW208LX,-0.212989,51.4092,524382.0,169323.0,2,
1010008172,The Co-operative Group,The Co-operative Food,Plough Green,384 Malden Road,Plough Green,London,Old Malden,KT47NL,-0.251169,51.3847,521792.0,166527.0,2,
1010008191,The Co-operative Group,The Co-operative Food,Plumstead High Street,148-150 Plumstead High Street,,London,Plumstead,SE181JQ,0.092644,51.4871,545389.16,178538.28,1,
1010008192,The Co-operative Group,The Co-operative Food,Woodhouse Road,Woodhouse Road,Finchley,London,Friern Barnet,N120LH,-0.159625,51.6117,527527.0,191924.0,2,
1010008193,The Co-operative Group,The Co-operative Food,Southall,68 The Broadway,,London,Southall,UB11QD,-0.379724,51.5115,512535.0,180422.0,2,
1010008203,The Co-operative Group,The Co-operative Food,Albany Park,26 Steynton Avenue,Albany Park,London,Old Bexley,DA53HP,0.125653,51.4358,547846.0,172910.0,2,
1010008232,The Co-operative Group,The Co-operative Food,Bermondsey,193-221 Southwark Park Road,Bermondsey,London,Bermondsey,SE163TS,-0.064675,51.4923,534452.0,178824.0,2,
1010008237,The Co-operative Group,The Co-operative Food,Southwark - Tower Bridge Road,168 Tower Bridge Road,,London,Bermondsey,SE13LS,-0.078531,51.4996,533469.0,179606.0,2,
1010008238,The Co-operative Group,The Co-operative Food,Southwark - Mill Street,Unit 1-3 Mill Street,,London,Bermondsey,SE12DE,-0.073212,51.5003,533836.0,179698.0,2,
1010008239,The Co-operative Group,The Co-operative Food,Southwark - Great Dover Street,159A Great Dover Street,,London,Elephant and Castle,SE14GZ,-0.088366,51.4966,532795.0,179259.0,2,
1010008240,The Co-operative Group,The Co-operative Food,Southwark - Southwark Bridge Road,136 Southwark Bridge Road,,London,Southwark,SE10DG,-0.099004,51.5007,532045.0,179687.0,2,
1010008260,The Co-operative Group,The Co-operative Food,Spa Road - Bermondsey,150 Spa Road,,London,Bermondsey,SE164AU,-0.067581,51.4962,534239.0,179248.0,2,
1010008267,The Co-operative Group,The Co-operative Food,Stonecot Hill,5-7 Stonecot Hill,,London,Lower Morden,SM39HB,-0.211476,51.3854,524552.0,166671.0,2,
1010008295,The Co-operative Group,The Co-operative Food,Shirley,225-227 Wickham Road,Shirley,London,Shirley,CR08TG,-0.047027,51.3753,536024.0,165844.0,2,
1010008296,The Co-operative Group,The Co-operative Food,Coney Hall,42-46 Croydon Road,Coney Hall,London,Coney Hall,BR49HU,0.001314,51.3695,539406.0,165285.0,2,
1010008297,The Co-operative Group,The Co-operative Food,New Eltham,370/380 Footscray Road,New Eltham,London,New Eltham,SE92AA,0.071016,51.4383,544041.0,173075.0,2,
1010008298,The Co-operative Group,The Co-operative Food,Pickford Lane,4-12 Pickford Lane,,London,Bexleyheath,DA74QW,0.133074,51.4639,548271.0,176043.0,2,
1010008299,The Co-operative Group,The Co-operative Food,Valliers Wood,188a Halfway St,Valliers Wood,London,New Eltham,DA158DJ,0.086727,51.4414,545123.0,173452.0,2,
1010008304,The Co-operative Group,The Co-operative Food,Blendon Road,147-149 Blendon Road,,London,Blackfen,DA51BT,0.121764,51.4479,547537.0,174240.0,2,
1010008346,The Co-operative Group,The Co-operative Food,Greenwich,200-206 Trafalgar Road,,London,Greenwich,SE109ER,0.005799,51.4851,539366.0,178155.0,2,
1010008366,The Co-operative Group,The Co-operative Food,Charlton Village,19/23 The Village,Charlton,London,Charlton,SE78UG,0.03738,51.4821,541568.0,177876.0,2,
1010008367,The Co-operative Group,The Co-operative Food,Grand Drive,300 Grand Drive,Morden Park,London,Morden Park,SW209NQ,-0.223041,51.3925,523728.0,167448.0,2,
1010008368,The Co-operative Group,The Co-operative Food,Raynes Park,68-74 Coombe Lane,Raynes Park,London,Cottenham Park,SW200AX,-0.232243,51.4096,523042.0,169330.0,2,
1010008369,The Co-operative Group,The Co-operative Food,61 Lower Addiscombe Road,61 Lower Addiscombe Road,Addiscombe,London,Addiscombe,CR06PQ,-0.086554,51.3805,533258.0,166352.0,2,
1010008370,The Co-operative Group,The Co-operative Food,Streatham Vale,107-109 Streatham Vale,Streatham,London,Streatham Vale,SW165SQ,-0.139105,51.4153,529503.0,170126.0,2,
1010008371,The Co-operative Group,The Co-operative Food,Catford,308-312 Sangley Road,Catford,London,Catford,SE62JT,-0.010535,51.4421,538362.0,173338.0,2,
1010008379,The Co-operative Group,The Co-operative Food,Long Lane,131-135 Long Lane,,London,Bexleyheath,DA75AE,0.146549,51.4654,549202.0,176237.0,2,
1010008381,The Co-operative Group,The Co-operative Food,Bexley Heath,301-303 Brampton Road,,London,Bexleyheath,DA75QR,0.126486,51.4739,547781.0,177144.0,2,
1010008383,The Co-operative Group,The Co-operative Food,Upper Belvedere,56 Nuxley Road,,London,Belvedere,DA175JG,0.145624,51.4822,549083.0,178104.0,2,
1010008390,The Co-operative Group,The Co-operative Food,Northumberland Heath,252 Bexley Road,,London,Northumberland Heath,DA83HB,0.161448,51.472,550215.0,177007.0,2,
1010008434,The Co-operative Group,The Co-operative Food,Ealing,116-118 Pitshanger Lane,,London,Ealing,W51QP,-0.312677,51.5264,517149.0,182189.0,2,
1010008435,The Co-operative Group,The Co-operative Food,Hanwell,327 - 331 Greenford Avenue,Hanwell,London,Hanwell,W71JH,-0.340156,51.522,515254.0,181657.0,2,
1010008440,The Co-operative Group,The Co-operative Food,South Ealing Road,The Woodlands,89 South Ealing Road,London,South Ealing,W54QS,-0.305689,51.4991,517704.0,179167.0,2,
1010008477,The Co-operative Group,The Co-operative Food,Chislehurst,76 Green Lane,,London,Chislehurst,BR76AZ,0.069068,51.421,543960.0,171145.0,2,
1010008496,The Co-operative Group,The Co-operative Food,Camberwell New Road,177/183 Camberwell New Road,Camberwell,London,Camberwell,SE50TJ,-0.103075,51.4783,531827.0,177190.0,2,
1010008498,The Co-operative Group,The Co-operative Food,Pitshanger Lane,107-109 Pitshanger Lane,,London,Ealing,W51RH,-0.315116,51.5256,516982.0,182091.0,2,
1010008499,The Co-operative Group,The Co-operative Food,Brentford - Boston Manor Road,Boston Manor Road,,London,Brentford,TW89GB,-0.314832,51.4895,517094.0,178084.0,2,
1010008504,The Co-operative Group,The Co-operative Food,Elmers End,70-72 Elmers End Road,Elmers End,London,Anerley,SE207UX,-0.057938,51.4061,535174.0,169246.0,2,
1010008505,The Co-operative Group,The Co-operative Food,Eden Park,313-315 Upper Elmers End Road,Eden Park,London,Upper Elmers End,BR33QP,-0.037904,51.3921,536609.0,167727.0,2,
1010008534,The Co-operative Group,The Co-operative Food,Downham,443-453 Bromley Road,,London,Southend,BR14PH,-0.004279,51.4252,538848.0,171468.0,2,
1010008535,The Co-operative Group,The Co-operative Food,Crofton Park,383 Brockley Road,Crofton Park,London,Brockley,SE42PH,-0.037003,51.4547,536485.0,174694.0,2,
1010008536,The Co-operative Group,The Co-operative Food,Hilton House,100 St Norbert Road,Brockley,London,Brockley,SE42BN,-0.043952,51.4588,535990.0,175139.0,2,
1010008583,The Co-operative Group,The Co-operative Food,Colliers Row,The Retail Unit,Turpin Avenue,London,Collier Row,RM52PU,0.158482,51.6055,549571.0,191844.0,2,
1010008658,The Co-operative Group,The Co-operative Food,Dulwich,26 Forest Hill Road,Dulwich,London,Honor Oak,SE220RR,-0.062258,51.4535,534734.0,174515.0,2,
1010008697,The Co-operative Group,The Co-operative Food,Faircross Parade,34/36 Faircross Parade,Longbridge Road,London,Barking,IG118UW,0.094817,51.5458,545353.0,185075.0,2,
1010008729,The Co-operative Group,The Co-operative Food,Hither Green,200-206 Hither Green Lane,Hither Green,London,Hither Green,SE136RT,-0.006444,51.4511,538619.0,174348.0,2,
1010008732,The Co-operative Group,The Co-operative Food,West Norwood,539 Norwood Road,West Norwood,London,West Norwood,SE279DL,-0.103454,51.4344,531927.1,172307.12,1,
1010008778,The Co-operative Group,The Co-operative Food,Kidbrooke Park,196/200 Shooters Hill Road,Kidbrooke Park,London,Kidbrooke,SE38RP,0.035037,51.4744,541429.0,177020.0,2,
1010008779,The Co-operative Group,The Co-operative Food,Herbert Road,9-15 Herbert Road,Plumstead,London,Woolwich,SE183TB,0.069812,51.4814,543822.0,177861.0,2,
1010008780,The Co-operative Group,The Co-operative Food,Falconwood Park,21-23 Falconwood Park,,London,Falconwood,DA162PQ,0.093436,51.4572,545539.0,175222.0,2,
1010008784,The Co-operative Group,The Co-operative Food,Shooters Hill - Brook House,Brook House Site,386 Shooters Hill Rd,London,Charlton,SE184LP,0.045773,51.4727,542180.0,176845.0,2,
1010008797,The Co-operative Group,The Co-operative Food,Westhorne Avenue,546/550 Westhorne Ave,Eltham,London,Eltham,SE96DR,0.040745,51.4555,541884.0,174927.0,2,
1010008885,The Co-operative Group,The Co-operative Food,Store Street,19-21 Store Street,,London,Fitzrovia,WC1E7DB,-0.132129,51.5197,529692.0,181744.0,2,
1010008886,The Co-operative Group,The Co-operative Food,Strand,Golden Cross House,456-459 Strand,London,Covent Garden,WC2R0RG,-0.12652,51.5081,530114.0,180468.0,2,
1010009075,The Co-operative Group,The Co-operative Food,Kentish Town,250-254 Kentish Town Road,Kentish Town,London,Kentish Town,NW52AB,-0.140745,51.5495,529010.0,185044.0,2,
1010009153,The Co-operative Group,The Co-operative Food,Earls Court,210-212 Earls Court Road,Earls Court,London,Earls Court,SW59QB,-0.192875,51.4919,525554.0,178548.0,2,
1010009157,The Co-operative Group,The Co-operative Food,Northolt,52/58 Church Road,,London,Northolt,UB55AB,-0.374051,51.5445,512847.0,184104.0,2,
1010009162,The Co-operative Group,The Co-operative Food,Harefield,6 High Street,Harefield,Harefield,,UB96BU,-0.482234,51.6041,505208.0,190571.0,2,
1010009170,The Co-operative Group,The Co-operative Food,Yeading - Northolt,491 Yeading Lane,,London,Yeading,UB56LN,-0.394675,51.5351,511440.0,183023.0,2,
1010009180,The Co-operative Group,The Co-operative Food,Mays Lane,187 Mays Lane,,London,Chipping Barnet,EN52DY,-0.203457,51.6454,524400.0,195600.0,2,
1010009213,The Co-operative Group,The Co-operative Food,Acton,Unit 1,192-210 Horn Lane,London,Acton,W36PL,-0.267462,51.5159,520313.0,181098.0,2,
1010009214,The Co-operative Group,The Co-operative Food,Tower Hamlets - Middlesex Street,74-80 Middlesex Street,,London,Spitalfields,E17EZ,-0.076553,51.5165,533557.0,181485.0,2,
1010009215,The Co-operative Group,The Co-operative Food,Tower Hamlets - Hackney Road,246/252 Hackney Road,,London,Bethnal Green,E27SJ,-0.069864,51.5308,533979.0,183091.0,2,
1010009216,The Co-operative Group,The Co-operative Food,Hackney - Theydon Road,17 Urban Hive,Theydon Road,London,Upper Clapton,E59BQ,-0.051981,51.564,535121.0,186816.0,2,
1010009217,The Co-operative Group,The Co-operative Food,Tower Hamlets - Globe Road,250a Globe Road,,London,Bethnal Green,E20LX,-0.050817,51.5278,535309.0,182791.0,2,
1010009218,The Co-operative Group,The Co-operative Food,Dalston Square - London,Dalston Square,Dalston Lane,London,Kingsland,E83FT,-0.074137,51.546,533638.0,184779.0,2,
1010009267,The Co-operative Group,The Co-operative Food,Ickenham - 17 Swakeleys Rd,17 Swakeleys Road,Ickenham,London,Ickenham,UB108DF,-0.445173,51.5646,507868.0,186226.0,2,
1010009270,The Co-operative Group,The Co-operative Food,Hillingdon,384 Long Lane,,London,North Hillingdon,UB109PG,-0.448708,51.5514,507654.0,184759.0,2,
1010009271,The Co-operative Group,The Co-operative Food,Porters Avenue,455 Porters Avenue,,London,Dagenham West,RM94ND,0.112905,51.5408,546623.0,184560.0,2,
1010009272,The Co-operative Group,The Co-operative Food,Gale Street,513/527 Gale Street,,London,Dagenham West,RM94TP,0.127936,51.5394,547670.0,184426.0,2,
1010009273,The Co-operative Group,The Co-operative Food,Elm Park,200 Elm Park Avenue,,London,Elm Park,RM124SD,0.199296,51.5508,552580.0,185845.0,2,
1010009274,The Co-operative Group,The Co-operative Food,Cricklewood,Cricklewood Lane,Cricklewood,London,Cricklewood,NW21ET,-0.215484,51.557,523808.0,185746.0,2,
1010009334,The Co-operative Group,The Co-operative Food,Sydenham Road,74-78 Sydenham Road,,London,Sydenham,SE265QE,-0.049739,51.4257,535686.0,171448.0,2,
1010009335,The Co-operative Group,The Co-operative Food PFS,Petrol Catford - Brownhill Road,Brownhill Road,,London,Hither Green,SE61AA,-0.006417,51.4451,538639.0,173684.0,2,
1010009336,The Co-operative Group,The Co-operative Food,Rosehill,328 Wrythe Lane,Rosehill,London,Rosehill,SM51AD,-0.189612,51.384,526077.0,166557.0,2,
1010009337,The Co-operative Group,The Co-operative Food,Wallington,Mollison Drive,Roundshaw,London,Roundshaw,SM69HG,-0.133665,51.3532,530057.0,163232.0,2,
1010009338,The Co-operative Group,The Co-operative Food,Carshalton Beeches,89-91 Banstead Road,Carshalton Beeches,London,Carshalton Beeches,SM53NP,-0.173602,51.3566,527267.0,163534.0,2,
1010009339,The Co-operative Group,The Co-operative Food,Carshalton,42/44 High Street,,London,Carshalton,SM53AG,-0.161226,51.3651,528105.0,164498.0,2,
1010009364,The Co-operative Group,The Co-operative Food,Caledonian Road,303-311 Caledonian Road,Islington,London,Barnsbury,N11DT,-0.117305,51.5411,530659.0,184157.0,2,
1010009365,The Co-operative Group,The Co-operative Food,Stepney,193 Mile End Road,Stepney Green,London,Stepney,E14AA,-0.045959,51.522,535663.0,182161.0,2,
1010009398,The Co-operative Group,The Co-operative Food,Links,196-212 Plumstead Common Road,Plumstead Links,London,Plumstead,SE182RS,0.081305,51.4801,544624.0,177740.0,2,
1010009409,The Co-operative Group,The Co-operative Food,Abbey Wood - Eynsham Drive,182 Eynsham Drive,Abbey Wood,London,Thamesmead South,SE29PS,0.109378,51.4932,546531.0,179260.0,2,
1010009518,The Co-operative Group,The Co-operative Food PFS,Petrol Golders Green,872 Finchley Road,,London,Temple Fortune,NW116AH,-0.199748,51.5894,524810.0,189380.0,2,
1010009519,The Co-operative Group,The Co-operative Food PFS,Petrol Crouch End,Tottenham Lane,,London,Hornsey Vale,N88SE,-0.119191,51.5828,530409.0,188787.0,2,
1010009520,The Co-operative Group,The Co-operative Food PFS,Petrol Hendon Way,67-73 Watford Way,,London,Hendon,NW43AQ,-0.230083,51.5848,522721.0,188821.0,2,
1010009553,The Co-operative Group,The Co-operative Food,Wandsworth - Garratt Lane,130-138 Garratt Lane,Tooting,London,Wandsworth,SW184DJ,-0.190231,51.4503,525852.0,173922.0,2,
1010009554,The Co-operative Group,The Co-operative Food,Wandsworth - Steam Bar,55-57 East Hill,,London,Wandsworth,SW182QE,-0.184648,51.4575,526220.0,174735.0,2,
1010009555,The Co-operative Group,The Co-operative Food,Wandsworth - Buckhold Square,4 Buckhold Road,,London,Wandsworth,SW184JS,-0.194766,51.4568,525519.0,174641.0,2,
1010009556,The Co-operative Group,The Co-operative Food,Putney - London,73-75 Upper Richmond Road,,London,East Putney,SW152SR,-0.209914,51.4589,524461.0,174847.0,2,
1010009625,The Co-operative Group,The Co-operative Food,Sidcup - Station Road,124 Station Road,,London,Lamorbey,DA157AB,0.102497,51.4345,546241.0,172713.0,2,
1010009626,The Co-operative Group,The Co-operative Food,Blackfen,Westwood Lane,Blackfen,London,Blackfen,DA159PS,0.103596,51.4512,546264.0,174574.0,2,
1010009630,The Co-operative Group,The Co-operative Food,New Addington,7-8 Central Parade,,New Addington,New Addington,CR00JB,-0.015908,51.3423,538289.0,162232.0,2,
1010009635,The Co-operative Group,The Co-operative Food,Hamsey Green,351 Limpsfield Road,Hamsey Green,London,Sanderstead,CR29BX,-0.064205,51.3197,534991.66,159633.18,1,
1010009636,The Co-operative Group,The Co-operative Food,Kenley,60 Godstone Road,,London,Kenley,CR85AA,-0.100288,51.3255,532461.0,160203.0,2,
1010009643,The Co-operative Group,The Co-operative Food,Shepherds Bush,187-189 Uxbridge Road,,London,Shepherd's Bush,W129RA,-0.237916,51.5062,522389.0,180063.0,2,
1010009644,The Co-operative Group,The Co-operative Food,Essex Road - Islington,132-134 Essex Road,Islington,London,Islington,N18LX,-0.097639,51.5393,532028.0,183988.0,2,
1010009645,The Co-operative Group,The Co-operative Food,Parsons Green,60 Parsons Green Lane,Parson Green Fulham,London,Parsons Green,SW64HU,-0.201078,51.4749,525031.0,176644.0,2,
1010009646,The Co-operative Group,The Co-operative Food,Great Eastern Street,76-80 Great Eastern Street,,London,Shoreditch,EC2A3JL,-0.082759,51.5259,533099.0,182520.0,2,
1010009647,The Co-operative Group,The Co-operative Food,Shoreditch,185 Old Street,Shoreditch,London,Old Street,EC1V9NP,-0.090565,51.5254,532559.0,182451.0,2,
1010009648,The Co-operative Group,The Co-operative Food PFS,Petrol The Angel,257 City Road,,London,Hoxton,EC1V1JQ,-0.094371,51.5291,532284.0,182864.0,2,
1010009649,The Co-operative Group,The Co-operative Food,Askew Road,98 Askew Road,,London,Shepherd's Bush,W129BL,-0.243373,51.5029,522019.0,179692.0,2,
1010009652,The Co-operative Group,The Co-operative Food,Downham Way,431-435 Downham Way,,London,Grove Park,BR15HR,0.012818,51.427,540031.0,171703.0,2,
1010009798,The Co-operative Group,The Co-operative Food,Hackney - Homerton High Street,112 Homerton High Street,,London,Homerton,E96JF,-0.045607,51.5478,535611.0,185024.0,2,
1010009929,The Co-operative Group,The Co-operative Food,Hayes,274-276 Kingshill Avenue,,London,Hillingdon Heath,UB48BY,-0.421649,51.5318,509577.0,182620.0,2,
1010009930,The Co-operative Group,The Co-operative Food,Norbury,Fairview Rd,Norbury,London,Norbury,SW165PY,-0.123154,51.4105,530625.88,169616.31,1,
1010009931,The Co-operative Group,The Co-operative Food PFS,Petrol Lees Corner,Uxbridge Road,,London,Hillingdon Heath,UB100NZ,-0.446761,51.5294,507841.0,182315.0,2,
1010009932,The Co-operative Group,The Co-operative Food,Battersea - Northcote Road,Northcote Road,Battersea,London,Nappy Valley,SW111NG,-0.166542,51.4603,527470.0,175079.0,2,
1010009933,The Co-operative Group,The Co-operative Food PFS,Petrol Clapham,474-488 Wandsworth Road,,London,Clapham,SW83LT,-0.142679,51.469,529103.0,176093.0,2,
1010009934,The Co-operative Group,The Co-operative Food,Tulse Hill,178 Norwood Road,,London,Tulse Hill,SE279AU,-0.106345,51.44,531710.0,172928.0,2,
1010009935,The Co-operative Group,The Co-operative Food,Streatham,176 - 178 Sternhold Avenue,Streatham,London,Streatham Hill,SW24RU,-0.126898,51.4384,530286.0,172720.0,2,
1010009940,The Co-operative Group,The Co-operative Food,Isleworth - South Street,33 South Street,,London,Isleworth,TW77AL,-0.326512,51.4683,516337.0,175709.0,2,
1010010025,The Co-operative Group,The Co-operative Food,Mottingham,60 Kimmeridge Road,Mottingham,London,Mottingham,SE94EB,0.045678,51.4267,542316.0,171739.0,2,
1010010028,The Co-operative Group,The Co-operative Food,Hatch Lane,16 Hatch Lane,,London,Chingford Hatch,E46LQ,0.005762,51.619,538955.0,193046.0,2,
1010010029,The Co-operative Group,The Co-operative Food,Chingford,1 Station Road,,London,Chingford,E47BJ,0.002274,51.6307,538678.0,194335.0,2,
1010010030,The Co-operative Group,The Co-operative Food,Lancaster Road,102 Lancaster Road,,London,Gordon Hill,EN20JW,-0.081791,51.6636,532764.0,197844.0,2,
1010010031,The Co-operative Group,The Co-operative Food,Hertford Road,139 Hertford Road,,London,Enfield Highway,EN35JG,-0.047136,51.6571,535180.0,197183.0,2,
1010010032,The Co-operative Group,The Co-operative Food,Lavender Hill,120a Lavender Hill,,London,Gordon Hill,EN20QU,-0.093531,51.6638,531951.66,197839.79,1,
1010010033,The Co-operative Group,The Co-operative Food,Bush Hill Park,3/5 Leighton Road,Bush Hill Park,London,Bush Hill Park,EN11XH,-0.066126,51.643,533908.0,195581.0,2,
1010010034,The Co-operative Group,The Co-operative Food,Unity,654-670 Hertford Road,,London,Enfield Wash,EN36LZ,-0.040162,51.672,535618.0,198847.0,2,
1010010037,The Co-operative Group,The Co-operative Food PFS,Petrol Walthamstow,124 Markhouse Road,Walthamstow,London,Walthamstow,E178BQ,-0.029889,51.5754,536618.0,188123.0,2,
1010010038,The Co-operative Group,The Co-operative Food,Forest Gate,67/73 Woodgrange Road,,London,Forest Gate,E70EL,0.023762,51.5489,540417.0,185278.0,2,
1010010039,The Co-operative Group,The Co-operative Food,Canning Town,24 Barking Road,Canning Town,London,Canning Town,E161EQ,0.009018,51.5161,539495.0,181601.0,2,
1010010040,The Co-operative Group,The Co-operative Food,Woodford Bridge,686 Chigwell Road,,London,Woodford Bridge,IG88AQ,0.054019,51.6061,542336.0,191696.0,2,
1010010041,The Co-operative Group,The Co-operative Food,Wanstead,87 High Street,,London,Wanstead,E112AE,0.026777,51.5774,540538.0,188461.0,2,
1010010042,The Co-operative Group,The Co-operative Food,Central Park,88/94 High Street South,Central Park,London,East Ham,E63RL,0.055921,51.5273,542714.0,182941.0,2,
1010010043,The Co-operative Group,The Co-operative Food,Fencepiece Road,111/113 Fencepiece Road,,London,Grange Hill,IG62LD,0.084058,51.602,544429.0,191299.0,2,
1010010044,The Co-operative Group,The Co-operative Food,Well Hall,158/170 Well Hall Road,Well Hall,London,Eltham Park,SE96SR,0.050666,51.4567,542569.38,175082.92,1,
1010010049,The Co-operative Group,The Co-operative Food,New Malden,126-130 High Street,,London,New Malden,KT34EP,-0.255305,51.3999,521464.0,168210.0,1,
